Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_01_871.jpg;0;1;0;1.352063;100.6274;86.56609;1.241813;44.73278;-0.0008454344
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_01_938.jpg;0;1;0;1.416809;100.688;86.62571;1.244701;44.71564;-0.0008921371
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_02_006.jpg;0;1;0;1.463829;100.7721;86.70828;1.249386;44.69537;-0.0008990506
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_02_071.jpg;0;1;0;1.509652;100.8375;86.7725;1.254668;44.68451;-0.000962834
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_02_138.jpg;0;1;0;1.572707;100.9049;86.83862;1.256313;44.6739;-0.0009654498
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_02_205.jpg;0;1;0;1.618224;100.9979;86.92982;1.261417;44.6587;-0.0009994241
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_02_272.jpg;0;1;0;1.665197;101.07;87.0005;1.266474;44.6464;-0.000994142
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_02_338.jpg;0;1;0;1.725693;101.144;87.07307;1.270932;44.63726;-0.001031933
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_02_405.jpg;0;1;0;1.772284;101.2459;87.17282;1.277722;44.62106;-0.001036952
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_02_472.jpg;0;1;0;1.81729;101.3245;87.24985;1.281673;44.60967;-0.001059798
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_02_538.jpg;0;1;0;1.878583;101.4052;87.32877;1.286737;44.59864;-0.001074051
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_02_604.jpg;0;1;0;1.92383;101.5157;87.4369;1.291769;44.58529;-0.001108266
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_02_672.jpg;0;1;0;1.968941;101.6009;87.52018;1.295414;44.57415;-0.001129298
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_02_738.jpg;0;1;0;2.028753;101.6881;87.60537;1.30132;44.56155;-0.001139014
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_02_805.jpg;0;1;0;2.073522;101.8072;87.72174;1.302625;44.54834;-0.001170026
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_02_872.jpg;0;1;0;2.118133;101.8989;87.81123;1.305718;44.53563;-0.001174244
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_02_938.jpg;0;1;0;2.177002;101.9925;87.90256;1.311023;44.52594;-0.001214597
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_03_006.jpg;0;1;0;2.2213;102.1202;88.02714;1.314107;44.51103;-0.001221164
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_03_072.jpg;0;1;0;2.265449;102.2182;88.1227;1.315578;44.49815;-0.001227837
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_03_138.jpg;0;1;0;2.323678;102.3182;88.22014;1.321856;44.48675;-0.001250684
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_03_204.jpg;0;1;0;2.366707;102.4544;88.35279;1.324543;44.47182;-0.001253034
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_03_272.jpg;0;1;0;2.410895;102.5587;88.45441;1.32838;44.46009;-0.001284581
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_03_337.jpg;0;1;0;2.468528;102.665;88.55784;1.334409;44.44889;-0.001312019
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_03_405.jpg;0;1;0;2.511897;102.8095;88.69839;1.331322;44.43319;-0.001291094
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_03_472.jpg;0;1;0;2.554786;102.9201;88.80592;1.332905;44.42112;-0.001296806
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_03_537.jpg;0;1;0;2.611736;103.0326;88.91524;1.336927;44.40912;-0.001311059
